time,open,high,low,close,DP,EMA,EMA,EMA,Volume
1782701460,24755.3,24755.3,24749.8,24751.8,24758,24734.246643588198,24740.077249566664,24749.886380180826,0
1782701520,24752.3,24753.8,24749.3,24749.8,24758,24734.401403353488,24740.458533897385,24749.87815349694,0
1782701580,24750.3,24751.8,24749.8,24751.8,24758,24734.57452371813,24740.90329727396,24750.06118649723,0
1782701640,24750.8,24754.3,24745.3,24749.3,24758,24734.72104587019,24741.2325797338,24749.988692545114,0
1782701700,24749.8,24758.3,24749.3,24756.8,24758,24734.940736956058,24741.843066803063,24750.637388493196,0
1782701760,24756.3,24758.8,24755.3,24756.3,24758,24735.153266936595,24742.410005359805,24751.176684827176,0
1782701820,24756.8,24758.3,24755.8,24756.8,24758,24735.368657315335,24742.974318875105,24751.71223865316,0
1782701880,24756.3,24756.8,24755.3,24756.8,24758,24735.581904506227,24743.51650244863,24752.19678735286,0
1782701940,24754.8,24755.3,24752.3,24753.8,24758,24735.763179088255,24743.91977686241,24752.349474271636,0
1782702000,24757.3,24769.3,24755.3,24769.3,24758,24736.09687879882,24744.915079730552,24753.96381005529,2
1782702060,24767.3,24767.3,24761.7,24762.7,24758,24736.361586472463,24745.612527584257,24754.795828145263,2
1782702120,24764.7,24773.8,24763.2,24771.8,24758,24736.714207502588,24746.639487286837,24756.41527308381,0
1782702180,24772.3,24772.3,24767.8,24767.8,24758,24737.023518870723,24747.469311314802,24757.499532790112,0
1782702240,24768.3,24771.3,24763.8,24769.8,24758,24737.34965301131,24748.345024596576,24758.67100585772,1
1782702300,24770.3,24772.3,24768.3,24769.8,24758,24737.672542036074,24749.186396181023,24759.730910061746,0
1782702360,24768.3,24770.3,24763.8,24767.8,24758,24737.972317737207,24749.916341428827,24760.49939481777,3
1782702420,24767.3,24768.8,24762.8,24764.8,24758,24738.239259849273,24750.50001431397,24760.908976263694,0
1782702480,24765.3,24769.3,24763.8,24768.8,24758,24738.543346815946,24751.21766081146,24761.66050233382,0
1782702540,24768.3,24773.8,24767.8,24769.8,24758,24738.854358290413,24751.946379995326,24762.43569258774,0
1782702600,24769.3,24770.3,24766.8,24767.3,24758,24739.137399501455,24752.548482740607,24762.898959960337,1
1782702660,24765.8,24766.3,24760.8,24761.8,24758,24739.36289801388,24752.911287339015,24762.79429710697,0
1782702720,24759.8,24760.3,24756.8,24758.8,24758,24739.55630201374,24753.14221724729,24762.41388785869,0
1782702780,24759.3,24761.8,24758.3,24759.8,24758,24739.75773184445,24753.403306767003,24762.16494615786,0
1782702840,24760.3,24763.3,24760.3,24760.8,24758,24739.967107646993,24753.693373168295,24762.03495128568,0
1782702900,24759.3,24761.8,24756.3,24760.8,24758,24740.17440010822,24753.972064416597,24761.91733687752,0
1782702960,24762.3,24763.8,24759.8,24763.3,24758,24740.40450557978,24754.337865812024,24762.04901907966,0
1782703020,24764.8,24764.8,24759.8,24761.8,24758,24740.617396071524,24754.63049852528,24762.025302976836,1
1782703080,24762.3,24762.8,24758.3,24761.8,24758,24740.82816824992,24754.911655445856,24762.00384555047,0
